TEXT_ID,SENTENCE_ID,ANNOTATION_ID,TOKENS,DOC_TOKEN_START,DOC_TOKEN_END,TYPE,CORRECTION,COMMENT,MODEL,TIME_SECONDS
S025,6,1,"Isaiah Thomas led the Celtics in scoring, with 24 points, to go along with a rebound and eight assists, in 36 minutes",,,,,,llama_small,1787.16
S025,7,1,"Avery Bradley followed up with 19 points, eight rebounds and three assists, while David Lee chipped in 15 points on 6- -of- 9 shooting, including 0- -of- 0 from long range",,,,,,llama_small,1787.16
S025,8,1,"LaMarcus Aldridge finished with 10 points, four rebounds and four assists, in 32 minutes",,,,,,llama_small,1787.16
S025,9,1,"The Spurs shot 47 % from the field and 46 % from long range, while the Celtics shot 46 % from the field",,,,,,llama_small,1787.16
S025,10,1,while the Celtics hit 46 % of their shots,,,,,,llama_small,1787.16
S025,1,2,"<please list mistakes here, as well as marking them up in the story>",,,,,,llama_small,1787.16
S026,1,1,The Phoenix Suns (11-8) defeated the Indiana Pacers (7-11) 116-99,,,,,No correction needed,llama_small,1787.16
S026,2,2,Phoenix caught fire in the second half of this matchup,,,,,No correction needed,llama_small,1787.16
S026,3,3,After going into halftime down two,,,,,No correction needed,llama_small,1787.16
S026,4,4,the Suns out-scored Indiana,,,,,No correction needed,llama_small,1787.16
S026,5,5,62-43 in the final two,,,,,No correction needed,llama_small,1787.16
S026,6,6,to give them,,,,,No correction needed,llama_small,1787.16
S026,7,7,an 18-point victory,,,,,No correction needed,llama_small,1787.16
S026,8,8,in front,,,,,No correction needed,llama_small,1787.16
S026,9,9,of their,,,,,No correction needed,llama_small,1787.16
S026,10,10,home crowd,,,,,No correction needed,llama_small,1787.16
S026,11,11,Phoenix was,,,,,No correction needed,llama_small,1787.16
S026,12,12,the superior,60.0,61.0,,,No correction needed,llama_small,1787.16
S026,13,13,shooters in,62.0,63.0,,,No correction needed,llama_small,1787.16
S026,14,14,this game,64.0,65.0,,,No correction needed,llama_small,1787.16
S026,15,15,going 50,67.0,68.0,,,No correction needed,llama_small,1787.16
S026,16,16,percent from,69.0,70.0,,,No correction needed,llama_small,1787.16
S026,17,17,the field,71.0,72.0,,,No correction needed,llama_small,1787.16
S026,18,18,and 48,73.0,74.0,,,No correction needed,llama_small,1787.16
S026,19,19,percent from,69.0,70.0,,,No correction needed,llama_small,1787.16
S026,20,20,the three-point,,,,,No correction needed,llama_small,1787.16
S026,21,21,line,81.0,81.0,,,No correction needed,llama_small,1787.16
S026,22,22,while the,83.0,84.0,,,No correction needed,llama_small,1787.16
S026,23,23,12-for-12,,,,,No correction needed,llama_small,1787.16
S026,24,24,from the,70.0,71.0,,,No correction needed,llama_small,1787.16
S026,25,25,free throw,92.0,93.0,,,No correction needed,llama_small,1787.16
S026,26,26,line 0-for-3,,,,,No correction needed,llama_small,1787.16
S026,27,27,from beyond,101.0,102.0,,,No correction needed,llama_small,1787.16
S026,28,28,the arc,103.0,104.0,,,No correction needed,llama_small,1787.16
S026,29,29,The Suns,31.0,32.0,,,No correction needed,llama_small,1787.16
S026,30,30,were led,108.0,109.0,,,No correction needed,llama_small,1787.16
S026,31,31,by Goran,,,,,No correction needed,llama_small,1787.16
S026,32,32,Dragic and,115.0,116.0,,,No correction needed,llama_small,1787.16
S026,33,33,T.J. Warren,,,,,No correction needed,llama_small,1787.16
S026,34,34,who combined,,,,,No correction needed,llama_small,1787.16
S026,35,35,for 40,,,,,No correction needed,llama_small,1787.16
S026,36,36,points,150.0,150.0,,,No correction needed,llama_small,1787.16
S026,1,37,Phoenix caught fire in the second half of this matchup,,,Incorrect,Phoenix was on fire in the second half of this matchup.,No correction needed,llama_small,1787.16
S026,2,38,After going into halftime down two,,,,,No correction needed,llama_small,1787.16
S026,3,39,the Suns out-scored Indiana,,,,,No correction needed,llama_small,1787.16
S026,4,40,62-43 in the final two,,,,,No correction needed,llama_small,1787.16
S026,5,41,to give them,,,,,No correction needed,llama_small,1787.16
S026,6,42,an 18-point victory,,,,,No correction needed,llama_small,1787.16
S026,7,43,in front,,,,,No correction needed,llama_small,1787.16
S026,8,44,of their,,,,,No correction needed,llama_small,1787.16
S026,9,45,home crowd,,,,,No correction needed,llama_small,1787.16
S026,10,46,Phoenix was,,,,,No correction needed,llama_small,1787.16
S026,11,47,the superior,60.0,61.0,,,No correction needed,llama_small,1787.16
S026,12,48,shooters in,62.0,63.0,,,No correction needed,llama_small,1787.16
S026,13,49,this game,64.0,65.0,,,No correction needed,llama_small,1787.16
S026,14,50,going 50,67.0,68.0,,,No correction needed,llama_small,1787.16
S026,15,51,percent from,69.0,70.0,,,No correction needed,llama_small,1787.16
S026,16,52,the field,71.0,72.0,,,No correction needed,llama_small,1787.16
S026,17,53,and 48,73.0,74.0,,,No correction needed,llama_small,1787.16
S026,18,54,percent from,69.0,70.0,,,No correction needed,llama_small,1787.16
S026,19,55,the three-point,,,,,No correction needed,llama_small,1787.16
S026,20,56,line,81.0,81.0,,,No correction needed,llama_small,1787.16
S028,1,1,"The Washington Wizards defeated the Brooklyn Nets , 114 - 110 ,",1.0,12.0,Correction,Saturday,"The story says the game was on Wednesday, but it's actually on Saturday",llama_small,1787.16
S028,2,1,The Nets (9- 21) continue,,,,,,llama_small,1787.16
S028,3,1,The Wizards (31- 21) have,,,,,,llama_small,1787.16
S028,4,1,Washington was able to,58.0,61.0,Correction,"The story says the game was at Barclays Center, but it's actually at the Capital One Arena",,llama_small,1787.16
S028,5,1,build a 31- 22,,,,,,llama_small,1787.16
S028,6,1,lead after one quarter,92.0,95.0,,,,llama_small,1787.16
S028,7,1,"However, the Wizards",,,Correction,"The story says the Wizards regrouped at halftime, but it's actually in the second quarter",,llama_small,1787.16
S028,8,1,outscoring the Nets,118.0,120.0,,,,llama_small,1787.16
S028,9,1,by a 59- 48,,,,,,llama_small,1787.16
S028,10,1,margin in the second,126.0,129.0,,,,llama_small,1787.16
S028,11,1,half .,130.0,131.0,,,,llama_small,1787.16
S029,1,1,"The Minnesota Timberwolves defeated the Dallas Mavericks,",,,,,,llama_small,1787.16
S029,2,1,The Timberwolves (12-26) came,,,,,,llama_small,1787.16
S029,3,2,"However,",,,MISTAKE,,"The sentence should read: However, the Timberwolves...",llama_small,1787.16
S029,4,3,the,5.0,5.0,MISTAKE,,The sentence should read: the Timberwolves...,llama_small,1787.16
S029,5,4,Harrison,120.0,120.0,,,,llama_small,1787.16
S029,6,5,Barnes,121.0,121.0,,,,llama_small,1787.16
S030,1,1,"The Indiana Pacers defeated the Charlotte Hornets,",,,MISTAKE,,,llama_small,1787.16
S030,1,2,110-94,,,MISTAKE,,,llama_small,1787.16
S030,1,3,at Bankers,13.0,14.0,MISTAKE,,,llama_small,1787.16
S030,1,4,Life,15.0,15.0,MISTAKE,,,llama_small,1787.16
S030,2,5,The Hornets,87.0,88.0,MISTAKE,,,llama_small,1787.16
S030,2,6,(,89.0,89.0,MISTAKE,,,llama_small,1787.16
S030,2,7,14-11,,,MISTAKE,,,llama_small,1787.16
S030,3,8,Kemba,111.0,111.0,MISTAKE,,,llama_small,1787.16
S030,3,9,Walker,112.0,112.0,MISTAKE,,,llama_small,1787.16
S030,4,10,Paul George,221.0,222.0,MISTAKE,,,llama_small,1787.16
S030,5,11,Myles,242.0,242.0,MISTAKE,,,llama_small,1787.16
S030,6,12,Turner,243.0,243.0,MISTAKE,,,llama_small,1787.16
S030,7,13,On,178.0,178.0,MISTAKE,,,llama_small,1787.16
