TEXT_ID,SENTENCE_ID,ANNOTATION_ID,TOKENS,LEFT_CONTEXT,RIGHT_CONTEXT,DOC_TOKEN_START,DOC_TOKEN_END,TYPE,CORRECTION,COMMENT,MODEL,PROMPT_KEY,TIME_SECONDS
S003,176,177,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,177,178,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,178,179,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,179,180,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,180,181,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,181,182,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,182,183,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,183,184,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,184,185,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,185,186,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,186,187,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,187,188,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,188,189,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,189,190,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,190,191,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,191,192,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,192,193,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,193,194,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,194,195,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,195,196,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,196,197,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,197,198,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,198,199,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,199,200,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,200,201,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,201,202,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,202,203,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,203,204,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,204,205,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,205,206,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,206,207,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,207,208,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,208,209,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,209,210,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,210,211,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,211,212,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,212,213,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,213,214,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,214,215,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,215,216,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,216,217,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,217,218,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,218,219,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,219,220,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,220,221,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,221,222,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,222,223,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,223,224,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,224,225,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,225,226,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,226,227,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,227,228,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,228,229,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,229,230,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,230,231,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,231,232,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,232,233,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,233,234,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,234,235,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,235,236,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,236,237,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,237,238,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,238,239,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,239,240,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,240,241,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,241,242,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,242,243,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,243,244,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,244,245,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,245,246,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,246,247,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,247,248,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,248,249,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,249,250,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,250,251,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,251,252,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,252,253,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,253,254,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,254,255,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,255,256,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,256,257,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,257,258,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,258,259,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,259,260,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,260,261,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,261,262,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,262,263,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,263,264,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,264,265,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,265,266,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,266,267,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,267,268,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,268,269,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,269,270,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,270,271,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,271,272,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,272,273,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,273,274,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,274,275,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,275,276,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,276,277,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,277,278,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,278,279,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,279,280,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,280,281,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,281,282,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,282,283,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,283,284,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,284,285,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,285,286,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,286,287,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,287,288,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,288,289,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,289,290,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,290,291,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,291,292,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,292,293,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,293,294,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,294,295,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,295,296,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,296,297,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,297,298,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,298,299,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,299,300,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,300,301,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,301,302,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,302,303,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,303,304,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,304,305,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,305,306,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,306,307,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,307,308,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,308,309,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,309,310,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,310,311,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,311,312,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,312,313,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,313,314,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,314,315,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,315,316,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,316,317,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,317,318,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,318,319,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,319,320,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,320,321,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,321,322,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,322,323,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,323,324,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,324,325,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,325,326,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,326,327,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,327,328,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,328,329,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,329,330,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,330,331,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,331,332,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,332,333,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,333,334,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,334,335,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,335,336,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,336,337,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,337,338,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,338,339,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,339,340,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,340,341,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,341,342,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,342,343,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,343,344,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,344,345,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,345,346,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,346,347,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,347,348,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,348,349,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,349,350,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,350,351,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,351,352,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,352,353,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,353,354,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,354,355,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,355,356,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,356,357,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
S003,357,358,109,Toronto won the game with a final score of,", at Amway Center on Sunday.",9.0,9.0,NUMBER,,Box score shows 109 points.,llama_small,p4,2866.39
S003,358,359,79,the Magic to,41 percent from the field and 3-of-21 from three-point range.,11.0,11.0,NUMBER,,Box score shows 79 points.,llama_small,p4,2866.39
