TEXT_ID,SENTENCE_ID,ANNOTATION_ID,TOKENS,DOC_TOKEN_START,DOC_TOKEN_END,TYPE,CORRECTION,COMMENT,MODEL,TIME_SECONDS
S026,7,32,Eric Maynor,,,NAME,(David West and Eric Maynor),Incorrect players,llama_small,2045.11
S026,7,33,who,172.0,172.0,NOT_CHECKABLE,(who),Redundant words,llama_small,2045.11
S026,7,34,led the,,,NOT_CHECKABLE,(led the team),Incorrect team,llama_small,2045.11
S026,8,35,with,334.0,334.0,NOT_CHECKABLE,(with),Redundant words,llama_small,2045.11
S026,8,36,a total,,,NOT_CHECKABLE,(a total of),Redundant words,llama_small,2045.11
S026,8,37,of,113.0,113.0,NOT_CHECKABLE,(of),Redundant words,llama_small,2045.11
S026,8,38,22,,,NUMBER,(14),Inaccurate number of points,llama_small,2045.11
S026,9,39,The Pacers,,,NAME,(The Suns),Incorrect team,llama_small,2045.11
S026,9,40,were led,108.0,109.0,NOT_CHECKABLE,(The Pacers were led),Incorrect team,llama_small,2045.11
S026,9,41,by,110.0,110.0,NOT_CHECKABLE,(by),Redundant words,llama_small,2045.11
S026,9,42,the duo,111.0,112.0,NOT_CHECKABLE,(The duo),Redundant words,llama_small,2045.11
S026,9,43,of David,,,NOT_CHECKABLE,(of David West),Incorrect player,llama_small,2045.11
S026,10,44,and,73.0,73.0,NOT_CHECKABLE,(and),Redundant words,llama_small,2045.11
S026,10,45,Danny Granger,,,NAME,(David West and Danny Granger),Incorrect players,llama_small,2045.11
S026,10,46,who,172.0,172.0,NOT_CHECKABLE,(who),Redundant words,llama_small,2045.11
S026,10,47,led the,,,NOT_CHECKABLE,(led the team),Incorrect team,llama_small,2045.11
S027,1,1,The New York Knicks,1.0,4.0,NAME,Houston Rockets,Incorrect team name,llama_small,2045.11
S029,1,1,The Minnesota Timberwolves,1.0,3.0,NAME,,Team name should be in title case,llama_small,2045.11
S029,1,2,defeated the Dallas Mavericks,4.0,7.0,NAME,,Team name should be in title case,llama_small,2045.11
S029,1,3,101 -,9.0,10.0,NUMBER,102-92,Score is incorrect,llama_small,2045.11
S029,1,4,at Target Center,13.0,15.0,WORD,on Friday at Target Center,Day of the week is incorrect,llama_small,2045.11
S029,2,5,The Timberwolves,19.0,20.0,NAME,,Team name should be in title case,llama_small,2045.11
S029,2,6,(12-26),,,NUMBER,(13-25),Record is incorrect,llama_small,2045.11
S029,3,7,a hot start,33.0,35.0,WORD,a hot beginning,Idiom is incorrect,llama_small,2045.11
S029,3,8,lead after,49.0,50.0,WORD,trail by,Idiom is incorrect,llama_small,2045.11
S029,4,9,the Mavericks,74.0,75.0,NAME,,Team name should be in title case,llama_small,2045.11
S029,4,10,(11-27),,,NUMBER,(12-28),Record is incorrect,llama_small,2045.11
S029,5,11,by a,81.0,82.0,WORD,with a,Idiom is incorrect,llama_small,2045.11
S029,5,12,24-19,,,NUMBER,27-18,Score is incorrect,llama_small,2045.11
S029,6,13,Harrison Barnes,120.0,121.0,NAME,,Player name should be in title case,llama_small,2045.11
S029,6,14,led the,122.0,123.0,WORD,scored the,Idiom is incorrect,llama_small,2045.11
S029,6,15,way for,124.0,125.0,WORD,for the,Idiom is incorrect,llama_small,2045.11
S029,6,16,30 points,132.0,133.0,NUMBER,29 points,Score is incorrect,llama_small,2045.11
S029,7,17,Deron Williams,148.0,149.0,NAME,,Player name should be in title case,llama_small,2045.11
S029,7,18,followed with,150.0,151.0,WORD,scored the most with,Idiom is incorrect,llama_small,2045.11
S029,7,19,11 points,152.0,153.0,NUMBER,12 points,Score is incorrect,llama_small,2045.11
S029,8,20,Wesley Matthews,164.0,165.0,NAME,,Player name should be in title case,llama_small,2045.11
S029,8,21,was next,166.0,167.0,WORD,scored the most with,Idiom is incorrect,llama_small,2045.11
S029,8,22,37 points,173.0,174.0,NUMBER,34 points,Score is incorrect,llama_small,2045.11
S029,9,23,JJ Barea,204.0,205.0,NAME,,Player name should be in title case,llama_small,2045.11
S029,9,24,led the,122.0,123.0,WORD,scored the most with,Idiom is incorrect,llama_small,2045.11
S029,9,25,14 points,210.0,211.0,NUMBER,13 points,Score is incorrect,llama_small,2045.11
S029,10,26,Karl-Anthony Towns,285.0,286.0,NAME,,Player name should be in title case,llama_small,2045.11
S029,10,27,led the,122.0,123.0,WORD,scored the most with,Idiom is incorrect,llama_small,2045.11
S029,10,28,34 points,297.0,298.0,NUMBER,35 points,Score is incorrect,llama_small,2045.11
S030,1,1,The Indiana Pacers,1.0,3.0,WORD,defeated,Incorrect verb,llama_small,2045.11
S030,2,2,at Bankers Life,13.0,15.0,WORD,Fieldhouse,Incorrect venue,llama_small,2045.11
S030,3,3,Monday evening,,,NUMBER,,,llama_small,2045.11
S030,7,4,the Hornets,55.0,56.0,NAME,,,llama_small,2045.11
S030,12,5,14 - 11,90.0,92.0,NUMBER,,,llama_small,2045.11
S030,13,6,Pacers,3.0,3.0,NAME,,,llama_small,2045.11
S030,14,7,Kemba Walker,111.0,112.0,NAME,,,llama_small,2045.11
