TEXT_ID,SENTENCE_ID,ANNOTATION_ID,TOKENS,DOC_TOKEN_START,DOC_TOKEN_END,TYPE,CORRECTION,COMMENT,MODEL,TIME_SECONDS
S016,6,14,1 - 4 3Pt,215.0,218.0,number,1 - 4 3Pt,Dion Waiters' three-point attempts and makes are correct.,qwen_medium,5557.23
S016,7,15,six,237.0,237.0,number,no,The Jazz did not have six players score in double figures.,qwen_medium,5557.23
S016,7,16,Hayward finished with six points,308.0,312.0,number,Hayward finished with 6 points,Gordon Hayward's points are correct.,qwen_medium,5557.23
S016,7,17,2 - 6 FG,240.0,243.0,number,2 - 6 FG,Gordon Hayward's field goal attempts and makes are correct.,qwen_medium,5557.23
S016,7,18,0 - 3 3Pt,245.0,248.0,number,0 - 3 3Pt,Gordon Hayward's three-point attempts and makes are correct.,qwen_medium,5557.23
S016,7,19,2 - 2 FT,250.0,253.0,number,2 - 2 FT,Gordon Hayward's free throw attempts and makes are correct.,qwen_medium,5557.23
S016,8,20,seven,152.0,152.0,number,7,Derrick Favors' points are correct.,qwen_medium,5557.23
S016,8,21,3 - 8 FG,270.0,273.0,number,3 - 8 FG,Derrick Favors' field goal attempts and makes are correct.,qwen_medium,5557.23
S016,8,22,1 - 1 FT,352.0,355.0,number,1 - 1 FT,Derrick Favors' free throw attempts and makes are correct.,qwen_medium,5557.23
S016,9,23,six,237.0,237.0,,,,qwen_medium,5557.23
S017,1,1,Saturday,18.0,18.0,Name,Tuesday,Incorrect day of the week.,qwen_medium,5557.23
S017,2,2,Cavaliers ( 33 - 34 ),50.0,55.0,Number,Cavaliers (44-22),Incorrect team record.,qwen_medium,5557.23
S017,2,3,Monday,31.0,31.0,Name,Tuesday,Incorrect day of the week.,qwen_medium,5557.23
S017,2,4,Barclays Center,45.0,46.0,Name,Quicken Loans Arena,Incorrect arena name.,qwen_medium,5557.23
S017,3,5,Cavaliers ( 33 - 34 ),50.0,55.0,Number,Cavaliers (44-22),Incorrect team record.,qwen_medium,5557.23
S017,3,6,Tuesday,85.0,85.0,Name,Tuesday,Incorrect day of the week.,qwen_medium,5557.23
S017,3,7,Cavaliers ( 33 - 34 ),50.0,55.0,Number,Cavaliers (44-22),Incorrect team record.,qwen_medium,5557.23
S017,3,8,Cavaliers ( 33 - 34 ),50.0,55.0,Number,Cavaliers (44-22),Incorrect team record.,qwen_medium,5557.23
S017,4,9,63 percent,140.0,141.0,Number,21 percent,Incorrect percentage.,qwen_medium,5557.23
S017,5,10,Andre Drummond,164.0,165.0,Name,Kyrie Irving,Incorrect player name.,qwen_medium,5557.23
S017,6,11,Reggie Jackson,187.0,188.0,Name,Iman Shumpert,Incorrect player name.,qwen_medium,5557.23
S017,7,12,Marcus Morris,223.0,224.0,Name,LeBron James,Incorrect player name.,qwen_medium,5557.23
S017,8,13,Richard Jefferson and Richard Jefferson,264.0,268.0,Name,Richard Jefferson and Tristan Thompson,Incorrect player names.,qwen_medium,5557.23
S017,9,14,Deron Williams,306.0,307.0,Name,Derrick Williams,Incorrect player name.,qwen_medium,5557.23
S017,10,15,Kyle Korver,323.0,324.0,Name,JR Smith,Incorrect player name.,qwen_medium,5557.23
S017,11,16,Richard Jefferson,264.0,265.0,Name,Derrick Williams,Incorrect player name.,qwen_medium,5557.23
S017,12,17,Friday,368.0,368.0,Name,Wednesday,Incorrect day of the week.,qwen_medium,5557.23
S017,12,18,Atlanta Hawks,365.0,366.0,Name,Utah Jazz,Incorrect team name.,qwen_medium,5557.23
S017,12,19,Friday,368.0,368.0,Name,Thursday,Incorrect day of the week.,qwen_medium,5557.23
S017,12,20,Philadelphia 76ers,379.0,380.0,Name,Utah Jazz,Incorrect team name.,qwen_medium,5557.23
S018,1,1,42 percent from the field,42.0,46.0,number,45 percent from the field,"The Warriors' field goal percentage was 45%, not 42%.",qwen_medium,5557.23
S018,1,2,29 percent from deep,70.0,73.0,number,44 percent from deep,"The Warriors' three-point percentage was 44%, not 29%.",qwen_medium,5557.23
S018,1,3,42 percent from the floor,62.0,66.0,number,42 percent from the floor,"The Clippers' field goal percentage was 42%, which is correct.",qwen_medium,5557.23
S018,1,4,29 percent from deep,70.0,73.0,number,29 percent from deep,"The Clippers' three-point percentage was 29%, which is correct.",qwen_medium,5557.23
S018,2,5,Josh Smith,245.0,246.0,name,Austin Rivers,Josh Smith did not play in this game; Austin Rivers was the bench player who contributed.,qwen_medium,5557.23
S018,2,6,"It was his second double - double in a row ,",312.0,322.0,context,It was his first double-double in this game.,"This statement is misleading because it suggests Jordan had a double-double in the previous game, which is not true.",qwen_medium,5557.23
S018,3,7,The only other Clipper to reach double figures in points was Jamal Crawford,335.0,347.0,word,Another Clipper to reach double figures in points was Jamal Crawford,"The statement is incorrect because Jeff Green also scored 16 points, which is double digits.",qwen_medium,5557.23
S018,4,8,the Clippers will be at home against the Minnesota Timberwolves on Friday,401.0,412.0,name,the Clippers will be at home against the Portland Trail Blazers on Thursday,"The Clippers' next game is against the Portland Trail Blazers on Thursday, not the Minnesota Timberwolves on Friday.",qwen_medium,5557.23
S019,1,1,Saturday,18.0,18.0,name,Friday,"The game was played on Friday, not Saturday.",qwen_medium,5557.23
S019,3,2,30 - 16,65.0,67.0,number,30 - 25,"The Heat outscored the Pacers 30-25 in the third quarter, not 30-16.",qwen_medium,5557.23
S019,4,3,15 turnovers to just 16 assists,98.0,103.0,number,15 turnovers to 23 assists,"The Pacers committed 15 turnovers and the Heat had 23 assists, not 16 assists.",qwen_medium,5557.23
S019,5,4,have now won five of their last six games,112.0,120.0,context,have now lost five of their last six games,"The Pacers have lost five of their last six games, not won.",qwen_medium,5557.23
S019,6,5,"Paul George led the way for Indiana , as he tallied 10 points , five rebounds and one assist",128.0,146.0,number,"Paul George led the way for Indiana, as he tallied 10 points, one rebound and one assist","Paul George had 10 points, one rebound, and one assist, not five rebounds.",qwen_medium,5557.23
S019,7,6,"Thaddeus Young was the only other starter in double figures , as he totaled 13 points , five rebounds and four assists",167.0,188.0,number,"Thaddeus Young was not a starter and did not total 13 points, five rebounds, and four assists",Thaddeus Young did not start and did not have those stats.,qwen_medium,5557.23
S019,8,7,have now won four of their last six games,212.0,220.0,context,have now won 14 of their last 16 games,"The Heat have won 14 of their last 16 games, not four of their last six.",qwen_medium,5557.23
S019,9,8,as they continue to falter,122.0,126.0,context,as they continue to improve,"The Heat are improving, not faltering.",qwen_medium,5557.23
S019,10,9,"Dion Waiters was the only other starter in double figures , accruing 22 points , two rebounds and three assists",271.0,290.0,number,"Dion Waiters was a starter and accrued 22 points, two rebounds, and three assists",Dion Waiters was a starter and had those stats.,qwen_medium,5557.23
S019,11,10,Miami will look to play better on Thursday in a home matchup against the Toronto Raptors,292.0,307.0,name,Miami will look to play better on Monday in a road matchup against the Dallas Mavericks,"The Heat's next game is on Monday against the Mavericks, not Thursday against the Raptors.",qwen_medium,5557.23
S020,1,1,The Phoenix Suns defeated the host Phoenix Suns,1.0,8.0,Name,The New Orleans Pelicans defeated the host Phoenix Suns,Incorrect team names and home/away designation.,qwen_medium,5557.23
S020,2,2,111 - 106,10.0,12.0,Number,106 - 111,Incorrect final score.,qwen_medium,5557.23
S020,3,3,The Pelicans ( 16 - 32 ) checked in to Friday ' s contest with a disappointing loss to the Pelicans ( 16 - 32 ),,,Context,The Pelicans (20-32) checked in to Friday's contest with a disappointing loss to the Suns (16-36),Incorrect team records and opponent.,qwen_medium,5557.23
S020,4,4,"However , the Pelicans were able to pull away in the second half ,",59.0,72.0,Context,"However, the Suns were able to pull away in the second half,",Incorrect team pulling away.,qwen_medium,5557.23
S020,5,5,outscoring the Suns by a 34 - 18 margin over the final 12 minutes .,73.0,87.0,Context,outscoring the Pelicans by a 34-18 margin over the final 12 minutes.,Incorrect team being outscored.,qwen_medium,5557.23
S020,6,6,"However , the Pelicans battled back in the second ,",88.0,97.0,Context,"However, the Suns battled back in the second,",Incorrect team battling back.,qwen_medium,5557.23
S020,7,7,outscoring the Pelicans by a 34 - 18 margin over the final 12 minutes .,98.0,112.0,Context,outscoring the Suns by a 34-18 margin over the final 12 minutes.,Incorrect team being outscored.,qwen_medium,5557.23
S020,8,8,"The Pelicans were led by Eric Bledsoe ' s 14 points ,",,,Context,"The Suns were led by Eric Bledsoe's 14 points,",Incorrect team being led.,qwen_medium,5557.23
S020,9,9,"which he supplemented with seven rebounds , five assists and a pair of blocks .",124.0,138.0,Number,which he supplemented with five assists and seven rebounds and a pair of blocks.,Incorrect stats for Eric Bledsoe.,qwen_medium,5557.23
S020,10,10,"Devin Booker was right behind him with 14 points , five assists , two rebounds and a steal .",139.0,157.0,Number,"Devin Booker was right behind him with 14 points, five assists, and two rebounds and a steal.",Incorrect stats for Devin Booker.,qwen_medium,5557.23
S020,11,11,"Marquese Chriss followed with 12 points , three rebounds , two assists , a steal and a block .",158.0,176.0,Number,"Marquese Chriss followed with 6 points, 3 rebounds, 2 assists, a steal, and a block.",Incorrect stats for Marquese Chriss.,qwen_medium,5557.23
S020,12,12,"PJ Tucker led the bench with 12 points , five rebounds , an assist and a steal .",177.0,194.0,Number,"PJ Tucker led the bench with 6 points, 7 rebounds, an assist, and a steal.",Incorrect stats for PJ Tucker.,qwen_medium,5557.23
S020,13,13,"Phoenix was led by Eric Bledsoe ' s 14 points ,",,,Context,"The Suns were led by Brandon Knight's 12 points,",Incorrect team and player leading.,qwen_medium,5557.23
S020,14,14,"which he supplemented with seven rebounds , five assists and a steal and a block .",,,Number,"which he supplemented with 6 assists, 2 rebounds, and a pair of steals.",Incorrect stats for Brandon Knight.,qwen_medium,5557.23
S020,15,15,"Marquese Chriss followed with 12 points , three rebounds , two assists and a block .",221.0,236.0,Number,"Marquese Chriss followed with 6 points, 3 rebounds, 2 assists, a steal, and a block.",Incorrect stats for Marquese Chriss.,qwen_medium,5557.23
S020,16,16,"Marquese Chriss was productive in a reserve role as well with 14 points , three rebounds , two assists and a block .",237.0,259.0,,,,qwen_medium,5557.23
