text_id,category,sentence_id,family,size,prompt,mode,correct
S011,NUMBER,13,llama,small,p0,sent,0
S011,NUMBER,13,llama,small,p0,sent,0
S011,NUMBER,13,llama,small,p0,sent,0
S011,NUMBER,13,llama,small,p0,sent,0
S011,NUMBER,13,llama,small,p0,sent,0
S011,NUMBER,13,llama,small,p0,sent,0
S011,NUMBER,13,llama,small,p0,sent,0
S011,NUMBER,13,llama,small,p0,sent,1
S011,NUMBER,13,llama,small,p0,sent,0
S011,NUMBER,13,llama,small,p0,sent,0
S011,NUMBER,13,llama,small,p0,sent,0
S011,NUMBER,13,llama,small,p0,sent,0
S011,NUMBER,13,llama,small,p0,sent,0
S011,NUMBER,13,llama,small,p0,sent,0
S011,NUMBER,13,llama,small,p0,sent,0
S011,NUMBER,13,llama,small,p0,sent,0
S011,NUMBER,13,llama,small,p0,sent,0
S011,NUMBER,13,llama,small,p0,sent,0
S011,NUMBER,13,llama,small,p0,sent,0
S011,NUMBER,13,llama,small,p0,sent,0
S011,NUMBER,13,llama,small,p0,sent,0
S011,NUMBER,13,llama,small,p0,sent,0
S011,NUMBER,13,llama,small,p0,sent,0
S012,NUMBER,3,llama,small,p0,sent,1
S012,NUMBER,3,llama,small,p0,sent,0
S012,NUMBER,3,llama,small,p0,sent,0
S012,NUMBER,3,llama,small,p0,sent,0
S012,NUMBER,3,llama,small,p0,sent,0
S012,NUMBER,3,llama,small,p0,sent,0
S012,NUMBER,3,llama,small,p0,sent,0
S012,NUMBER,3,llama,small,p0,sent,0
S012,NUMBER,3,llama,small,p0,sent,0
S012,NUMBER,3,llama,small,p0,sent,0
S012,NUMBER,3,llama,small,p0,sent,0
S012,NUMBER,3,llama,small,p0,sent,0
S012,NUMBER,3,llama,small,p0,sent,0
S012,NUMBER,3,llama,small,p0,sent,0
S012,NUMBER,3,llama,small,p0,sent,0
S012,NUMBER,3,llama,small,p0,sent,0
S012,NUMBER,3,llama,small,p0,sent,0
S012,NUMBER,3,llama,small,p0,sent,0
S012,NUMBER,3,llama,small,p0,sent,0
S012,NUMBER,3,llama,small,p0,sent,0
S012,NUMBER,3,llama,small,p0,sent,0
S012,NUMBER,3,llama,small,p0,sent,0
S012,NUMBER,3,llama,small,p0,sent,0
S012,NUMBER,3,llama,small,p0,sent,0
S012,NUMBER,3,llama,small,p0,sent,0
S012,NUMBER,3,llama,small,p0,sent,0
S012,NUMBER,7,llama,small,p0,sent,0
S012,NUMBER,7,llama,small,p0,sent,0
S012,NUMBER,7,llama,small,p0,sent,0
S012,NUMBER,7,llama,small,p0,sent,0
S012,NUMBER,7,llama,small,p0,sent,0
S012,NUMBER,7,llama,small,p0,sent,0
S012,NUMBER,7,llama,small,p0,sent,1
S012,OTHER,10,llama,small,p0,sent,0
S012,OTHER,10,llama,small,p0,sent,0
S012,OTHER,10,llama,small,p0,sent,0
S012,OTHER,10,llama,small,p0,sent,0
S012,OTHER,10,llama,small,p0,sent,1
S012,OTHER,10,llama,small,p0,sent,1
S012,OTHER,10,llama,small,p0,sent,0
S012,OTHER,10,llama,small,p0,sent,1
S012,OTHER,10,llama,small,p0,sent,0
S012,OTHER,10,llama,small,p0,sent,0
S012,OTHER,10,llama,small,p0,sent,0
S012,OTHER,10,llama,small,p0,sent,0
S013,WORD,2,llama,small,p0,sent,0
S013,WORD,2,llama,small,p0,sent,0
S013,WORD,2,llama,small,p0,sent,0
S013,NUMBER,5,llama,small,p0,sent,0
S013,NUMBER,5,llama,small,p0,sent,0
S013,NAME,6,llama,small,p0,sent,0
S013,NAME,6,llama,small,p0,sent,0
S013,NAME,9,llama,small,p0,sent,0
S013,NAME,9,llama,small,p0,sent,0
S013,NAME,9,llama,small,p0,sent,0
S013,NAME,9,llama,small,p0,sent,0
S013,NAME,9,llama,small,p0,sent,0
S013,NAME,9,llama,small,p0,sent,0
S013,NAME,9,llama,small,p0,sent,0
S013,NAME,9,llama,small,p0,sent,0
S013,NAME,9,llama,small,p0,sent,0
S013,NAME,9,llama,small,p0,sent,0
S013,NAME,9,llama,small,p0,sent,0
S013,NAME,9,llama,small,p0,sent,0
S013,NAME,9,llama,small,p0,sent,0
S013,NAME,9,llama,small,p0,sent,0
S013,NAME,9,llama,small,p0,sent,0
S013,NAME,9,llama,small,p0,sent,1
S013,NAME,9,llama,small,p0,sent,0
S013,NAME,9,llama,small,p0,sent,0
S015,NAME,1,llama,small,p0,sent,0
S015,NAME,1,llama,small,p0,sent,0
S015,NAME,1,llama,small,p0,sent,0
S015,NAME,1,llama,small,p0,sent,0
S015,NAME,1,llama,small,p0,sent,0
S015,NAME,1,llama,small,p0,sent,0
S015,NAME,1,llama,small,p0,sent,0
S015,NAME,1,llama,small,p0,sent,0
S015,NUMBER,5,llama,small,p0,sent,0
S015,NUMBER,5,llama,small,p0,sent,0
S015,NUMBER,5,llama,small,p0,sent,0
S015,NUMBER,5,llama,small,p0,sent,0
S015,NUMBER,5,llama,small,p0,sent,0
S015,NUMBER,5,llama,small,p0,sent,0
S015,NUMBER,5,llama,small,p0,sent,0
S015,NUMBER,5,llama,small,p0,sent,0
S015,NUMBER,5,llama,small,p0,sent,0
S015,NUMBER,5,llama,small,p0,sent,0
S015,NUMBER,5,llama,small,p0,sent,0
S015,NUMBER,5,llama,small,p0,sent,0
S015,NUMBER,5,llama,small,p0,sent,0
S015,NUMBER,5,llama,small,p0,sent,0
S015,NUMBER,5,llama,small,p0,sent,0
S015,NUMBER,5,llama,small,p0,sent,0
S015,NUMBER,5,llama,small,p0,sent,0
S015,NUMBER,5,llama,small,p0,sent,0
S015,WORD,7,llama,small,p0,sent,0
S015,WORD,7,llama,small,p0,sent,0
S015,WORD,7,llama,small,p0,sent,0
S015,WORD,7,llama,small,p0,sent,0
S015,WORD,7,llama,small,p0,sent,0
S015,WORD,7,llama,small,p0,sent,0
S015,WORD,7,llama,small,p0,sent,0
S015,WORD,7,llama,small,p0,sent,0
S015,WORD,7,llama,small,p0,sent,0
S015,WORD,7,llama,small,p0,sent,0
S015,NAME,8,llama,small,p0,sent,0
S015,NAME,8,llama,small,p0,sent,0
S015,NAME,8,llama,small,p0,sent,0
S015,NAME,8,llama,small,p0,sent,0
S015,NAME,8,llama,small,p0,sent,0
S015,NAME,8,llama,small,p0,sent,0
S015,NAME,8,llama,small,p0,sent,0
S015,NAME,8,llama,small,p0,sent,0
S015,NAME,8,llama,small,p0,sent,0
S015,NAME,8,llama,small,p0,sent,0
S015,NAME,8,llama,small,p0,sent,0
S015,NAME,8,llama,small,p0,sent,0
S015,NAME,8,llama,small,p0,sent,0
S015,NAME,8,llama,small,p0,sent,0
S015,NAME,8,llama,small,p0,sent,0
S015,NAME,8,llama,small,p0,sent,0
S015,NAME,8,llama,small,p0,sent,0
S015,NAME,8,llama,small,p0,sent,0
S015,NAME,8,llama,small,p0,sent,0
S015,NAME,8,llama,small,p0,sent,0
S015,NAME,8,llama,small,p0,sent,0
S015,NAME,8,llama,small,p0,sent,0
S015,NAME,8,llama,small,p0,sent,0
S015,NAME,8,llama,small,p0,sent,0
S015,NAME,8,llama,small,p0,sent,0
S015,NAME,8,llama,small,p0,sent,0
S015,NAME,8,llama,small,p0,sent,0
S015,CONTEXT,9,llama,small,p0,sent,0
S015,NUMBER,10,llama,small,p0,sent,1
S015,NUMBER,12,llama,small,p0,sent,1
S015,NUMBER,12,llama,small,p0,sent,0
S015,NUMBER,4,llama,small,p0,sent,0
S015,NUMBER,4,llama,small,p0,sent,0
S016,NUMBER,1,llama,small,p0,sent,0
S016,NUMBER,1,llama,small,p0,sent,0
S016,NUMBER,1,llama,small,p0,sent,0
S016,NUMBER,1,llama,small,p0,sent,0
S016,NUMBER,1,llama,small,p0,sent,0
S016,NUMBER,1,llama,small,p0,sent,0
S016,NUMBER,1,llama,small,p0,sent,0
S016,NUMBER,1,llama,small,p0,sent,0
S016,NUMBER,1,llama,small,p0,sent,0
S016,NUMBER,6,llama,small,p0,sent,0
S016,NUMBER,6,llama,small,p0,sent,0
S016,NUMBER,6,llama,small,p0,sent,0
S016,OTHER,13,llama,small,p0,sent,0
S017,OTHER,2,llama,small,p0,sent,1
S017,WORD,4,llama,small,p0,sent,0
S017,WORD,4,llama,small,p0,sent,0
S017,WORD,4,llama,small,p0,sent,0
S017,WORD,4,llama,small,p0,sent,0
S017,WORD,4,llama,small,p0,sent,0
S017,WORD,4,llama,small,p0,sent,0
S017,WORD,4,llama,small,p0,sent,0
S017,WORD,4,llama,small,p0,sent,0
S017,WORD,4,llama,small,p0,sent,0
S017,WORD,4,llama,small,p0,sent,0
S017,WORD,4,llama,small,p0,sent,0
S017,WORD,4,llama,small,p0,sent,0
S017,WORD,4,llama,small,p0,sent,0
S017,WORD,4,llama,small,p0,sent,0
S017,WORD,4,llama,small,p0,sent,0
S017,WORD,4,llama,small,p0,sent,0
S017,WORD,4,llama,small,p0,sent,0
S017,NUMBER,5,llama,small,p0,sent,0
S017,NUMBER,5,llama,small,p0,sent,0
S017,NUMBER,5,llama,small,p0,sent,0
S017,NUMBER,5,llama,small,p0,sent,0
S017,NUMBER,5,llama,small,p0,sent,0
S017,NUMBER,5,llama,small,p0,sent,0
S017,NUMBER,5,llama,small,p0,sent,0
S017,NUMBER,5,llama,small,p0,sent,1
S017,NUMBER,5,llama,small,p0,sent,0
S017,NUMBER,5,llama,small,p0,sent,0
S017,NUMBER,5,llama,small,p0,sent,0
S017,NUMBER,5,llama,small,p0,sent,0
S017,NUMBER,5,llama,small,p0,sent,0
S017,NUMBER,5,llama,small,p0,sent,0
S017,NUMBER,5,llama,small,p0,sent,0
S017,NUMBER,5,llama,small,p0,sent,0
S017,NUMBER,5,llama,small,p0,sent,0
S017,NUMBER,5,llama,small,p0,sent,0
S017,NUMBER,5,llama,small,p0,sent,0
S017,NUMBER,5,llama,small,p0,sent,0
S017,NUMBER,5,llama,small,p0,sent,0
S017,NUMBER,5,llama,small,p0,sent,0
S017,NUMBER,6,llama,small,p0,sent,0
S017,OTHER,7,llama,small,p0,sent,0
S017,OTHER,7,llama,small,p0,sent,0
S017,WORD,9,llama,small,p0,sent,0
S017,WORD,9,llama,small,p0,sent,0
S017,WORD,9,llama,small,p0,sent,0
S017,WORD,9,llama,small,p0,sent,0
S017,WORD,9,llama,small,p0,sent,0
S017,WORD,9,llama,small,p0,sent,0
S017,WORD,9,llama,small,p0,sent,0
S017,OTHER,12,llama,small,p0,sent,1
S017,OTHER,12,llama,small,p0,sent,1
S017,CONTEXT,14,llama,small,p0,sent,0
S017,CONTEXT,14,llama,small,p0,sent,0
S017,CONTEXT,14,llama,small,p0,sent,1
S017,CONTEXT,14,llama,small,p0,sent,0
S017,CONTEXT,14,llama,small,p0,sent,0
S017,CONTEXT,14,llama,small,p0,sent,0
S017,CONTEXT,14,llama,small,p0,sent,0
S017,CONTEXT,14,llama,small,p0,sent,0
S017,CONTEXT,14,llama,small,p0,sent,0
S017,CONTEXT,14,llama,small,p0,sent,0
S017,CONTEXT,14,llama,small,p0,sent,0
S017,CONTEXT,14,llama,small,p0,sent,0
S017,CONTEXT,14,llama,small,p0,sent,0
S017,CONTEXT,14,llama,small,p0,sent,1
S017,CONTEXT,14,llama,small,p0,sent,1
S017,CONTEXT,14,llama,small,p0,sent,0
S017,CONTEXT,14,llama,small,p0,sent,1
S017,CONTEXT,14,llama,small,p0,sent,0
S018,NAME,3,llama,small,p0,sent,0
S018,NAME,3,llama,small,p0,sent,0
S018,NAME,3,llama,small,p0,sent,0
S018,NAME,3,llama,small,p0,sent,0
S018,NAME,3,llama,small,p0,sent,0
S018,NAME,3,llama,small,p0,sent,0
S018,NAME,3,llama,small,p0,sent,0
S018,NAME,3,llama,small,p0,sent,0
S018,NAME,3,llama,small,p0,sent,0
S018,NAME,3,llama,small,p0,sent,0
S018,NAME,3,llama,small,p0,sent,0
S018,NAME,3,llama,small,p0,sent,0
S018,NAME,3,llama,small,p0,sent,0
S018,NUMBER,8,llama,small,p0,sent,0
S018,NUMBER,8,llama,small,p0,sent,0
S018,NAME,9,llama,small,p0,sent,0
S018,NAME,9,llama,small,p0,sent,0
S018,NAME,9,llama,small,p0,sent,0
S018,NAME,9,llama,small,p0,sent,0
S018,NAME,9,llama,small,p0,sent,0
S018,NAME,9,llama,small,p0,sent,0
S018,NAME,9,llama,small,p0,sent,0
S018,NAME,9,llama,small,p0,sent,0
S018,NAME,9,llama,small,p0,sent,0
S018,NAME,9,llama,small,p0,sent,0
S018,NAME,9,llama,small,p0,sent,0
S018,NAME,9,llama,small,p0,sent,0
S018,NAME,9,llama,small,p0,sent,1
S018,NAME,9,llama,small,p0,sent,1
S018,NAME,9,llama,small,p0,sent,0
S018,NAME,9,llama,small,p0,sent,0
S018,NAME,9,llama,small,p0,sent,0
S018,NAME,9,llama,small,p0,sent,0
S018,NAME,9,llama,small,p0,sent,0
S019,NUMBER,7,llama,small,p0,sent,0
S019,NUMBER,7,llama,small,p0,sent,0
S019,NUMBER,7,llama,small,p0,sent,0
S019,NUMBER,7,llama,small,p0,sent,0
S019,NUMBER,7,llama,small,p0,sent,0
S019,NUMBER,7,llama,small,p0,sent,0
S019,NUMBER,7,llama,small,p0,sent,0
S019,NUMBER,7,llama,small,p0,sent,0
S019,NUMBER,7,llama,small,p0,sent,0
S019,NUMBER,7,llama,small,p0,sent,0
S019,NUMBER,7,llama,small,p0,sent,0
S019,NUMBER,7,llama,small,p0,sent,0
S019,NUMBER,7,llama,small,p0,sent,0
S019,NUMBER,7,llama,small,p0,sent,0
S019,NUMBER,7,llama,small,p0,sent,0
S019,NUMBER,7,llama,small,p0,sent,0
S019,NUMBER,7,llama,small,p0,sent,0
S019,NUMBER,7,llama,small,p0,sent,0
S019,NUMBER,8,llama,small,p0,sent,0
S019,NUMBER,8,llama,small,p0,sent,0
S019,NUMBER,8,llama,small,p0,sent,0
S019,NUMBER,8,llama,small,p0,sent,0
S019,NUMBER,8,llama,small,p0,sent,0
S019,NUMBER,8,llama,small,p0,sent,0
S019,NUMBER,8,llama,small,p0,sent,0
S019,NUMBER,8,llama,small,p0,sent,0
S019,NUMBER,8,llama,small,p0,sent,1
S019,NUMBER,8,llama,small,p0,sent,1
S019,NUMBER,8,llama,small,p0,sent,0
S019,NUMBER,8,llama,small,p0,sent,0
S019,NUMBER,8,llama,small,p0,sent,0
S019,NUMBER,8,llama,small,p0,sent,0
S019,NUMBER,8,llama,small,p0,sent,1
S019,NUMBER,8,llama,small,p0,sent,0
S019,NUMBER,8,llama,small,p0,sent,0
S019,NUMBER,8,llama,small,p0,sent,0
S019,NUMBER,8,llama,small,p0,sent,0
S019,NUMBER,8,llama,small,p0,sent,0
S019,NUMBER,8,llama,small,p0,sent,0
S019,NUMBER,8,llama,small,p0,sent,0
S019,NUMBER,13,llama,small,p0,sent,0
S019,NUMBER,13,llama,small,p0,sent,0
S019,NUMBER,13,llama,small,p0,sent,0
S019,NUMBER,13,llama,small,p0,sent,0
S019,NUMBER,13,llama,small,p0,sent,0
S019,NUMBER,13,llama,small,p0,sent,0
S019,NUMBER,13,llama,small,p0,sent,0
S019,NUMBER,13,llama,small,p0,sent,0
S019,NUMBER,13,llama,small,p0,sent,0
S019,NUMBER,13,llama,small,p0,sent,0
S019,NUMBER,13,llama,small,p0,sent,0
S019,NUMBER,13,llama,small,p0,sent,0
S019,NUMBER,13,llama,small,p0,sent,0
S019,NUMBER,13,llama,small,p0,sent,0
S019,NUMBER,13,llama,small,p0,sent,0
S019,NUMBER,13,llama,small,p0,sent,0
S019,NUMBER,13,llama,small,p0,sent,0
S019,NUMBER,13,llama,small,p0,sent,0
S020,NUMBER,1,llama,small,p0,sent,0
S020,NUMBER,1,llama,small,p0,sent,1
S020,NUMBER,1,llama,small,p0,sent,1
S020,NUMBER,1,llama,small,p0,sent,0
S020,NUMBER,1,llama,small,p0,sent,0
S020,NUMBER,1,llama,small,p0,sent,1
S020,NUMBER,1,llama,small,p0,sent,0
S020,NUMBER,1,llama,small,p0,sent,0
S020,NUMBER,1,llama,small,p0,sent,0
S020,NUMBER,1,llama,small,p0,sent,0
S020,NUMBER,1,llama,small,p0,sent,0
S020,NUMBER,1,llama,small,p0,sent,0
S020,NUMBER,1,llama,small,p0,sent,0
S020,NUMBER,1,llama,small,p0,sent,0
S020,NUMBER,1,llama,small,p0,sent,0
S020,NUMBER,1,llama,small,p0,sent,0
S020,NUMBER,1,llama,small,p0,sent,0
S020,NUMBER,1,llama,small,p0,sent,0
S020,NUMBER,1,llama,small,p0,sent,1
S020,NUMBER,4,llama,small,p0,sent,0
S020,NUMBER,4,llama,small,p0,sent,0
S020,NUMBER,4,llama,small,p0,sent,0
S020,NUMBER,4,llama,small,p0,sent,0
S020,NUMBER,4,llama,small,p0,sent,1
S020,NUMBER,4,llama,small,p0,sent,1
S020,NUMBER,4,llama,small,p0,sent,0
S020,NUMBER,4,llama,small,p0,sent,0
S020,NUMBER,4,llama,small,p0,sent,0
S020,NUMBER,4,llama,small,p0,sent,0
S020,NUMBER,4,llama,small,p0,sent,0
S020,NUMBER,4,llama,small,p0,sent,0
S020,NUMBER,4,llama,small,p0,sent,1
S020,NUMBER,4,llama,small,p0,sent,0
S020,NUMBER,4,llama,small,p0,sent,0
S020,NUMBER,4,llama,small,p0,sent,0
S020,NUMBER,4,llama,small,p0,sent,0
S020,NUMBER,4,llama,small,p0,sent,1
S020,NUMBER,4,llama,small,p0,sent,0
S020,NUMBER,4,llama,small,p0,sent,0
S020,NUMBER,4,llama,small,p0,sent,0
S020,NUMBER,4,llama,small,p0,sent,0
S020,NUMBER,4,llama,small,p0,sent,0
S020,NUMBER,4,llama,small,p0,sent,0
S020,NUMBER,5,llama,small,p0,sent,0
S020,NUMBER,5,llama,small,p0,sent,0
S020,NUMBER,5,llama,small,p0,sent,0
S020,NUMBER,5,llama,small,p0,sent,0
S020,NUMBER,5,llama,small,p0,sent,0
S020,NUMBER,5,llama,small,p0,sent,0
S020,NUMBER,5,llama,small,p0,sent,0
S020,NUMBER,5,llama,small,p0,sent,1
S020,NUMBER,5,llama,small,p0,sent,0
S020,NUMBER,5,llama,small,p0,sent,0
S020,NUMBER,5,llama,small,p0,sent,0
S020,NUMBER,5,llama,small,p0,sent,0
S020,NUMBER,5,llama,small,p0,sent,1
S020,NUMBER,5,llama,small,p0,sent,0
S020,NUMBER,5,llama,small,p0,sent,1
S020,NUMBER,5,llama,small,p0,sent,0
S020,NUMBER,5,llama,small,p0,sent,0
S020,NUMBER,5,llama,small,p0,sent,0
S020,NUMBER,5,llama,small,p0,sent,0
S020,NUMBER,5,llama,small,p0,sent,0
S020,NUMBER,5,llama,small,p0,sent,0
S020,NUMBER,5,llama,small,p0,sent,0
S020,NUMBER,5,llama,small,p0,sent,0
S020,NUMBER,5,llama,small,p0,sent,0
S020,NUMBER,5,llama,small,p0,sent,0
S020,NUMBER,5,llama,small,p0,sent,0
S020,OTHER,7,llama,small,p0,sent,0
S020,OTHER,7,llama,small,p0,sent,0
S020,NUMBER,8,llama,small,p0,sent,1
S020,NUMBER,8,llama,small,p0,sent,0
S020,NUMBER,8,llama,small,p0,sent,0
S020,NUMBER,8,llama,small,p0,sent,0
S020,NUMBER,8,llama,small,p0,sent,1
S020,NUMBER,8,llama,small,p0,sent,0
S020,NUMBER,8,llama,small,p0,sent,0
S020,NUMBER,8,llama,small,p0,sent,0
S020,NUMBER,8,llama,small,p0,sent,1
S020,NUMBER,8,llama,small,p0,sent,0
S020,NUMBER,8,llama,small,p0,sent,0
S020,NUMBER,8,llama,small,p0,sent,0
S020,NUMBER,8,llama,small,p0,sent,0
S020,NUMBER,8,llama,small,p0,sent,0
S020,NUMBER,8,llama,small,p0,sent,0
S020,NUMBER,8,llama,small,p0,sent,0
S020,NUMBER,8,llama,small,p0,sent,0
S020,NAME,9,llama,small,p0,sent,0
S020,NAME,9,llama,small,p0,sent,0
S020,NAME,9,llama,small,p0,sent,1
S020,NAME,9,llama,small,p0,sent,0
S020,NAME,9,llama,small,p0,sent,0
S020,NAME,9,llama,small,p0,sent,0
S020,NAME,9,llama,small,p0,sent,0
S020,NAME,9,llama,small,p0,sent,0
S020,NAME,9,llama,small,p0,sent,0
S020,NAME,9,llama,small,p0,sent,0
S020,NAME,9,llama,small,p0,sent,0
S020,NAME,9,llama,small,p0,sent,0
S020,NAME,9,llama,small,p0,sent,0
S020,NAME,9,llama,small,p0,sent,0
S020,NAME,9,llama,small,p0,sent,0
S020,NAME,9,llama,small,p0,sent,0
S020,NAME,9,llama,small,p0,sent,0
S020,NAME,9,llama,small,p0,sent,0
S020,NAME,9,llama,small,p0,sent,0
S020,NAME,9,llama,small,p0,sent,0
S020,NAME,9,llama,small,p0,sent,1
S020,NAME,9,llama,small,p0,sent,0
S020,NAME,9,llama,small,p0,sent,0
S020,NAME,9,llama,small,p0,sent,1
S020,NAME,9,llama,small,p0,sent,0
S020,NUMBER,11,llama,small,p0,sent,0
S020,NUMBER,11,llama,small,p0,sent,0
S020,NUMBER,11,llama,small,p0,sent,0
S020,NUMBER,11,llama,small,p0,sent,0
S020,NUMBER,11,llama,small,p0,sent,0
S020,NUMBER,11,llama,small,p0,sent,0
S020,NUMBER,11,llama,small,p0,sent,1
S020,NUMBER,11,llama,small,p0,sent,0
S020,NUMBER,11,llama,small,p0,sent,0
S020,NUMBER,11,llama,small,p0,sent,0
S020,NUMBER,11,llama,small,p0,sent,0
S020,NUMBER,11,llama,small,p0,sent,1
S020,NUMBER,11,llama,small,p0,sent,0
S020,NUMBER,11,llama,small,p0,sent,0
S020,NUMBER,11,llama,small,p0,sent,0
S020,NUMBER,11,llama,small,p0,sent,0
S020,NUMBER,11,llama,small,p0,sent,0
S020,NUMBER,11,llama,small,p0,sent,0
S020,NUMBER,11,llama,small,p0,sent,0
S020,NAME,12,llama,small,p0,sent,0
S020,NAME,12,llama,small,p0,sent,0
S020,NAME,12,llama,small,p0,sent,1
S020,NAME,12,llama,small,p0,sent,0
S020,NAME,12,llama,small,p0,sent,0
S020,NAME,12,llama,small,p0,sent,0
S020,NAME,12,llama,small,p0,sent,0
S020,NAME,12,llama,small,p0,sent,0
S020,NAME,12,llama,small,p0,sent,0
S020,NAME,12,llama,small,p0,sent,0
S020,NAME,12,llama,small,p0,sent,0
S020,NAME,12,llama,small,p0,sent,0
S020,NAME,12,llama,small,p0,sent,0
S020,NAME,12,llama,small,p0,sent,0
S020,NAME,12,llama,small,p0,sent,0
S020,NAME,12,llama,small,p0,sent,0
S020,NAME,12,llama,small,p0,sent,0
S020,NAME,12,llama,small,p0,sent,1
S020,NAME,12,llama,small,p0,sent,0
S020,NAME,12,llama,small,p0,sent,0
S020,NUMBER,13,llama,small,p0,sent,0
S020,NUMBER,13,llama,small,p0,sent,0
S020,NUMBER,13,llama,small,p0,sent,0
S020,NUMBER,13,llama,small,p0,sent,0
S020,NUMBER,13,llama,small,p0,sent,1
S020,NUMBER,13,llama,small,p0,sent,1
S020,NUMBER,13,llama,small,p0,sent,0
S020,NUMBER,13,llama,small,p0,sent,0
S020,NUMBER,13,llama,small,p0,sent,0
S020,NUMBER,13,llama,small,p0,sent,0
S020,NUMBER,13,llama,small,p0,sent,1
S020,NUMBER,13,llama,small,p0,sent,0
S020,NUMBER,13,llama,small,p0,sent,0
S020,NUMBER,13,llama,small,p0,sent,0
S020,NUMBER,13,llama,small,p0,sent,0
S020,NUMBER,13,llama,small,p0,sent,0
S020,NUMBER,13,llama,small,p0,sent,0
S020,NUMBER,13,llama,small,p0,sent,1
S020,NUMBER,13,llama,small,p0,sent,0
S020,NUMBER,13,llama,small,p0,sent,0
S020,NUMBER,14,llama,small,p0,sent,1
S020,NUMBER,14,llama,small,p0,sent,1
S020,NUMBER,14,llama,small,p0,sent,0
S020,NUMBER,14,llama,small,p0,sent,0
S020,NUMBER,14,llama,small,p0,sent,0
S020,NUMBER,14,llama,small,p0,sent,0
S020,NUMBER,14,llama,small,p0,sent,1
S020,NUMBER,14,llama,small,p0,sent,1
S020,NUMBER,14,llama,small,p0,sent,1
S020,NUMBER,14,llama,small,p0,sent,1
S020,NUMBER,14,llama,small,p0,sent,0
S020,NUMBER,14,llama,small,p0,sent,1
S020,NUMBER,14,llama,small,p0,sent,0
S020,NUMBER,14,llama,small,p0,sent,0
S020,NUMBER,14,llama,small,p0,sent,0
S020,NUMBER,14,llama,small,p0,sent,0
S020,NUMBER,14,llama,small,p0,sent,0
S020,NUMBER,14,llama,small,p0,sent,1
S020,NUMBER,14,llama,small,p0,sent,0
S020,NUMBER,14,llama,small,p0,sent,0
S020,NUMBER,14,llama,small,p0,sent,0
S020,NUMBER,14,llama,small,p0,sent,0
S020,NUMBER,14,llama,small,p0,sent,0
S020,NUMBER,14,llama,small,p0,sent,1
S020,NUMBER,14,llama,small,p0,sent,0
S020,OTHER,15,llama,small,p0,sent,0
S020,OTHER,15,llama,small,p0,sent,0
S020,OTHER,16,llama,small,p0,sent,1
S020,OTHER,16,llama,small,p0,sent,0
S020,OTHER,16,llama,small,p0,sent,0
S020,OTHER,16,llama,small,p0,sent,0
S020,OTHER,16,llama,small,p0,sent,0
S020,OTHER,16,llama,small,p0,sent,0
S020,OTHER,16,llama,small,p0,sent,0
S020,OTHER,16,llama,small,p0,sent,0
S020,OTHER,16,llama,small,p0,sent,0
S020,OTHER,16,llama,small,p0,sent,0
S020,OTHER,16,llama,small,p0,sent,0
S020,OTHER,16,llama,small,p0,sent,0
S020,OTHER,16,llama,small,p0,sent,1
S020,OTHER,17,llama,small,p0,sent,0
S020,OTHER,17,llama,small,p0,sent,0
S020,OTHER,17,llama,small,p0,sent,0
S020,OTHER,17,llama,small,p0,sent,1
S020,OTHER,17,llama,small,p0,sent,0
S020,OTHER,17,llama,small,p0,sent,0
S020,OTHER,17,llama,small,p0,sent,0
S020,OTHER,17,llama,small,p0,sent,0
S020,OTHER,17,llama,small,p0,sent,1
S020,OTHER,17,llama,small,p0,sent,0
S020,OTHER,17,llama,small,p0,sent,1
S020,NUMBER,18,llama,small,p0,sent,0
S020,NUMBER,18,llama,small,p0,sent,0
S020,NUMBER,18,llama,small,p0,sent,0
S020,NUMBER,18,llama,small,p0,sent,0
S020,NUMBER,18,llama,small,p0,sent,0
S020,NUMBER,18,llama,small,p0,sent,0
S020,NUMBER,18,llama,small,p0,sent,0
S020,NUMBER,18,llama,small,p0,sent,0
S020,NUMBER,18,llama,small,p0,sent,0
S020,NUMBER,18,llama,small,p0,sent,0
S020,NUMBER,18,llama,small,p0,sent,0
S020,NUMBER,18,llama,small,p0,sent,0
S020,NUMBER,18,llama,small,p0,sent,0
S020,NUMBER,18,llama,small,p0,sent,0
S020,NUMBER,18,llama,small,p0,sent,0
S020,NUMBER,18,llama,small,p0,sent,0
S020,NUMBER,18,llama,small,p0,sent,0
S020,NUMBER,18,llama,small,p0,sent,0
S020,NUMBER,18,llama,small,p0,sent,0
S020,NUMBER,19,llama,small,p0,sent,0
S020,NUMBER,19,llama,small,p0,sent,0
S020,NUMBER,19,llama,small,p0,sent,0
S020,NUMBER,19,llama,small,p0,sent,0
S020,NUMBER,19,llama,small,p0,sent,1
S020,NUMBER,19,llama,small,p0,sent,0
S020,NUMBER,19,llama,small,p0,sent,0
S020,NUMBER,19,llama,small,p0,sent,0
S020,NUMBER,19,llama,small,p0,sent,0
S020,NUMBER,19,llama,small,p0,sent,0
S020,NUMBER,19,llama,small,p0,sent,1
S020,NUMBER,19,llama,small,p0,sent,0
S020,NUMBER,19,llama,small,p0,sent,0
S020,NUMBER,19,llama,small,p0,sent,1
S020,NUMBER,19,llama,small,p0,sent,0
S020,OTHER,21,llama,small,p0,sent,0
S020,OTHER,21,llama,small,p0,sent,0
S020,OTHER,21,llama,small,p0,sent,1
